OBJECTID,TRAPTYPE,ATTRACTANT,TRAPID,LATITUDE,LONGITUDE,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFD,TRAPCOLLEC,COLLECTTIM,GENUS,SPECIES,LIFESTAGE,EGGSCOLLEC,LARVAECOLL,PUPAECOLLE,FEMALESCOL,MALESCOLLE,UNKNOWNCOL,REPORTDATE
"517",Gravid Trap,Hay or grass infusion,1C,38.931573000000000,-77.044719999999998,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016-05-16T00:00:00.000Z,Morning,2016-05-18T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"8","0","0",2017-12-04T14:51:00.000Z
"518",Gravid Trap,Hay or grass infusion,5B,38.913193000000000,-76.990327999999991,1201 New York Ave. NE,Washington,DC,District of Columbia,Animal Shelter,2016-04-19T00:00:00.000Z,Morning,2016-04-21T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"4","0","1",2017-09-28T18:31:00.000Z
"519",Gravid Trap,Hay or grass infusion,6A,38.874657999999997,-76.987307999999999,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016-04-19T00:00:00.000Z,Morning,2016-04-21T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"2","0","0",2017-09-28T18:31:00.000Z
"520",Gravid Trap,Hay or grass infusion,6C,38.898013999999996,-76.979272999999992,1701 Gales St. NE,Washington,DC,District of Columbia,Urban Public Place,2016-04-19T00:00:00.000Z,Morning,2016-04-21T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"29","0","0",2017-09-28T18:31:00.000Z
"521",Gravid Trap,Hay or grass infusion,8A,38.820636000000000,-77.015380999999991,4600 Shepherd Pkwy SW,Washington,DC,District of Columbia,Fire Training Academy,2016-04-19T00:00:00.000Z,Morning,2016-04-21T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"3","1","0",2017-09-28T18:31:00.000Z
"522",Gravid Trap,Hay or grass infusion,8B,38.873100000000001,-76.972813000000002,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,2016-04-19T00:00:00.000Z,Afternoon,2016-04-21T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"3","0","0",2017-09-28T18:31:00.000Z
"523",Gravid Trap,Hay or grass infusion,8C,38.831033999999995,-77.005391000000003,101 Atlantic St. SE,Washington,DC,District of Columbia,Fire Department,2016-04-19T00:00:00.000Z,Afternoon,2016-04-21T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"6","3","0",2017-09-28T18:31:00.000Z
"524",Gravid Trap,Hay or grass infusion,1B,38.921453000000000,-77.014479999999992,300 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-04-25T00:00:00.000Z,Morning,2016-04-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"3","1","0",2017-12-01T14:17:00.000Z
"525",ABC Trap,CO2 with light,1B,38.921453000000000,-77.014479999999992,300 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-04-25T00:00:00.000Z,Morning,2016-04-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"4","4","0",2017-12-01T13:45:00.000Z
"526",Gravid Trap,Hay or grass infusion,1C,38.931573000000000,-77.044719999999998,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016-04-25T00:00:00.000Z,Morning,2016-04-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"4","2","0",2017-12-01T14:22:00.000Z
"527",Gravid Trap,Hay or grass infusion,2A,38.914004999999996,-77.057310999999999,3000 R St. NW,Washington,DC,District of Columbia,Cemetery,2016-04-25T00:00:00.000Z,Afternoon,2016-04-27T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"9","3","0",2017-12-04T15:04:00.000Z
"528",ABC Trap,CO2 with light,2B,38.907724999999999,-77.044068999999993,1910 Sunderland Place NW,Washington,DC,District of Columbia,Business,2016-04-25T00:00:00.000Z,Afternoon,2016-04-27T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"4","0","0",2017-12-01T14:04:00.000Z
"529",Gravid Trap,Hay or grass infusion,2C,38.907204999999998,-77.053967999999998,2425 N St. NW,Washington,DC,District of Columbia,School,2016-04-25T00:00:00.000Z,Afternoon,2016-04-27T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"2","1","0",2017-12-01T14:20:00.000Z
"530",Gravid Trap,Hay or grass infusion,4C,38.945613999999999,-77.015647000000001,301 Allison St. NW,Washington,DC,District of Columbia,Residential,2016-05-16T00:00:00.000Z,Morning,2016-05-18T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"2","0","0",2017-12-04T16:28:00.000Z
"531",Gravid Trap,Hay or grass infusion,4D,38.972853999999998,-77.052976000000001,6300 Oregon Ave. NW,Washington,DC,District of Columbia,Urban Public Place,2016-05-16T00:00:00.000Z,Morning,2016-05-18T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"4","4","0",2017-12-04T16:30:00.000Z
"532",ABC Trap,CO2 with light,5A,38.920895999999999,-76.967041999999992,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,2016-05-17T00:00:00.000Z,Morning,2016-05-19T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"9","1","0",2017-12-04T16:34:00.000Z
"533",Gravid Trap,Hay or grass infusion,5C,38.938009000000001,-76.985135999999997,1400 Quincy St. NE,Washington,DC,District of Columbia,Monastery,2016-05-17T00:00:00.000Z,Morning,2016-05-19T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"16","0","0",2017-12-04T16:36:00.000Z
"534",Gravid Trap,Hay or grass infusion,6A,38.874657999999997,-76.987307999999999,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016-05-17T00:00:00.000Z,Morning,2016-05-19T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"6","0","0",2017-12-04T16:39:00.000Z
"535",ABC Trap,CO2 with light,6B,38.888978999999999,-77.000919999999994,326 A St. SE,Washington,DC,District of Columbia,Residential,2016-05-17T00:00:00.000Z,Morning,2016-05-19T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"4","0","0",2017-12-04T16:41:00.000Z
"536",Gravid Trap,Hay or grass infusion,6C,38.898013999999996,-76.979272999999992,1701 Gales St. NE,Washington,DC,District of Columbia,Urban Public Place,2016-05-17T00:00:00.000Z,Morning,2016-05-19T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"20","0","0",2017-12-04T16:43:00.000Z
"537",Gravid Trap,Hay or grass infusion,7A,38.874409000000000,-76.958544000000003,3300 N St. SE,Washington,DC,District of Columbia,Urban Public Place,2016-05-17T00:00:00.000Z,Afternoon,2016-05-19T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"3","0","0",2017-12-04T16:45:00.000Z
"538",Gravid Trap,Hay or grass infusion,7A,38.906416000000000,-76.948518999999990,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016-05-17T00:00:00.000Z,Afternoon,2016-05-19T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"5","3","0",2017-12-04T16:47:00.000Z
"539",Gravid Trap,Hay or grass infusion,8A,38.820636000000000,-77.015380999999991,4600 Shepherd Pkwy SW,Washington,DC,District of Columbia,Fire Training Academy,2016-05-17T00:00:00.000Z,Afternoon,2016-05-19T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"5","0","0",2017-12-04T16:49:00.000Z
"540",Gravid Trap,Hay or grass infusion,8A,38.820636000000000,-77.015380999999991,4600 Shepherd Pkwy SW,Washington,DC,District of Columbia,Fire Training Academy,2016-05-17T00:00:00.000Z,Afternoon,2016-05-19T00:00:00.000Z,Afternoon,Aedes,j. japonicus,Adult,No,No,No,"2","0","0",2017-12-04T16:50:00.000Z
"541",Gravid Trap,Hay or grass infusion,8B,38.873100000000001,-76.972813000000002,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,2016-05-17T00:00:00.000Z,Afternoon,2016-05-19T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"8","0","0",2017-12-04T16:51:00.000Z
"542",Gravid Trap,Hay or grass infusion,1B,38.921453000000000,-77.014479999999992,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"47","34","0",2017-12-07T13:30:00.000Z
"543",Gravid Trap,Hay or grass infusion,1B,38.921453000000000,-77.014479999999992,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"2","1","0",2017-12-07T13:31:00.000Z
"544",ABC Trap,CO2 with light,1B,38.921453000000000,-77.014479999999992,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"3","0","0",2017-12-07T13:33:00.000Z
"545",ABC Trap,CO2 with light,1B,38.921453000000000,-77.014479999999992,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Aedes,sp.,Adult,No,No,No,"8","0","0",2017-12-07T13:34:00.000Z
"546",Gravid Trap,Hay or grass infusion,1C,38.931573000000000,-77.044719999999998,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"2","1","0",2017-12-07T13:36:00.000Z
"547",Gravid Trap,Hay or grass infusion,1C,38.931573000000000,-77.044719999999998,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"6","5","0",2017-12-07T13:38:00.000Z
"548",Gravid Trap,Hay or grass infusion,2A,38.914004999999996,-77.057310999999999,3000 R St. NW,Washington,DC,District of Columbia,Cemetery,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"6","0","0",2017-12-07T13:41:00.000Z
"549",Gravid Trap,Hay or grass infusion,2B,38.907724999999999,-77.044068999999993,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"6","1","0",2017-12-07T13:43:00.000Z
"550",ABC Trap,CO2 with light,2B,38.907724999999999,-77.044068999999993,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016-07-25T00:00:00.000Z,Morning,2016-07-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"2","0","0",2017-12-07T13:44:00.000Z
"551",Gravid Trap,Hay or grass infusion,2C,38.907204999999998,-77.053967999999998,2425 N St. NW,Washington,DC,District of Columbia,School,2016-07-25T00:00:00.000Z,Afternoon,2016-07-27T00:00:00.000Z,Afternoon,Aedes,sp.,Adult,No,No,No,"7","0","0",2017-12-07T13:46:00.000Z
"552",Gravid Trap,Hay or grass infusion,2C,38.907204999999998,-77.053967999999998,2425 N St. NW,Washington,DC,District of Columbia,School,2016-07-25T00:00:00.000Z,Afternoon,2016-07-27T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"13","2","0",2017-12-07T13:47:00.000Z
"553",Gravid Trap,Hay or grass infusion,2D,38.891722000000001,-77.022196999999991,821-869 Madison Dr. NW,Washington,DC,District of Columbia,Urban Public Place,2016-07-25T00:00:00.000Z,Afternoon,2016-07-27T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"20","3","0",2017-12-07T13:49:00.000Z
"554",Gravid Trap,lure and grass infusion,6B,38.898013999999996,-76.979272999999992,1701 Gales St. NE,Washington,DC,District of Columbia,Urban Public Place,2017-07-05T00:00:00.000Z,Morning,2017-07-06T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"4","5","0",2017-09-20T16:38:00.000Z
"555",Gravid Trap,lure and grass infusion,7A,38.906416000000000,-76.948518999999990,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017-07-05T00:00:00.000Z,Morning,2017-07-06T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"73","1","0",2017-09-20T16:40:00.000Z
"556",Gravid Trap,lure and grass infusion,7A,38.906416000000000,-76.948518999999990,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017-07-05T00:00:00.000Z,Morning,2017-07-06T00:00:00.000Z,Afternoon,Aedes,albopictus,Adult,No,No,No,"4","0","0",2017-09-20T16:41:00.000Z
"712",BGS Trap,Lure,2C,38.887771000000001,-77.042322999999996,Homefront Dr. SW,Washington,DC,District of Columbia,DC War Memorial,2018-06-26T00:00:00.000Z,Morning,2018-06-27T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"5","4","0",2018-07-09T12:34:00.000Z
"713",BGS Trap,Lure,2D,38.887645999999997,-77.047677999999991,7 Daniel French Dr. SW,Washington,DC,District of Columbia,Korean War Memorial,2018-06-26T00:00:00.000Z,Morning,2018-06-27T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"2","1","0",2018-07-09T12:43:00.000Z
"714",Gravid Trap,Hay or grass infusion,2E,38.875371999999999,-77.033152999999999,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,Urban Public Place,2018-06-26T00:00:00.000Z,Morning,2018-06-27T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"4","1","0",2018-07-09T12:49:00.000Z
"715",Gravid Trap,Hay or grass infusion,1B,38.921453000000000,-77.014479999999992,310 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018-08-07T00:00:00.000Z,Afternoon,2018-08-08T00:00:00.000Z,Afternoon,Aedes,albopictus,Adult,No,No,No,"4","3","0",2018-09-24T12:27:00.000Z
"716",BGS Trap,Lure,1B,38.921453000000000,-77.014479999999992,310 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018-08-07T00:00:00.000Z,Afternoon,2018-08-08T00:00:00.000Z,Afternoon,Aedes,albopictus,Adult,No,No,No,"2","0","0",2018-09-24T12:28:00.000Z
"717",Gravid Trap,Hay or grass infusion,2B,38.891722000000001,-77.022196999999991,821-869 Madison Dr. NW,Washington,DC,District of Columbia,Urban Public Place,2018-08-07T00:00:00.000Z,Morning,2018-08-08T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"2","0","0",2018-09-24T12:31:00.000Z
"718",Gravid Trap,Hay or grass infusion,2D,38.887645999999997,-77.047677999999991,7 Daniel French Dr. SW,Washington,DC,District of Columbia,Korean War Memorial,2018-08-07T00:00:00.000Z,Morning,2018-08-08T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"62","84","0",2018-09-24T12:34:00.000Z
"719",BGS Trap,Lure,2D,38.887645999999997,-77.047677999999991,7 Daniel French Dr. SW,Washington,DC,District of Columbia,Korean War Memorial,2018-08-07T00:00:00.000Z,Morning,2018-08-08T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"6","13","0",2018-09-24T12:35:00.000Z
"720",Gravid Trap,Hay or grass infusion,2E,38.875371999999999,-77.033152999999999,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018-08-07T00:00:00.000Z,Morning,2018-08-08T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"2","0","0",2018-09-24T12:38:00.000Z
"721",BGS Trap,Lure,2E,38.875371999999999,-77.033152999999999,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018-08-07T00:00:00.000Z,Morning,2018-08-08T00:00:00.000Z,Morning,Culex,restuans,Adult,No,No,No,"2","0","0",2018-09-24T12:39:00.000Z
"722",BGS Trap,Lure,2E,38.875371999999999,-77.033152999999999,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018-08-07T00:00:00.000Z,Morning,2018-08-08T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"2","0","0",2018-09-24T12:39:00.000Z
"723",ABC Trap,CO2 with light,1B,38.921453000000000,-77.014479999999992,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017-05-17T00:00:00.000Z,Morning,2017-05-18T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"2","0","0",2017-09-12T11:58:00.000Z
"724",ABC Trap,CO2 with light,2A,38.907204999999998,-77.053967999999998,2425 N St. NW,Washington,DC,District of Columbia,School,2017-05-17T00:00:00.000Z,Afternoon,2017-05-18T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"2","0","0",2017-09-12T12:01:00.000Z
"725",BGS Trap,Lure,2B,38.890912999999998,-77.015562000000003,150 4th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-09-04T00:00:00.000Z,Morning,2018-09-05T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"7","36","0",2018-10-05T09:31:00.000Z
"726",BGS Trap,Lure,2B,38.890912999999998,-77.015562000000003,150 4th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-09-04T00:00:00.000Z,Morning,2018-09-05T00:00:00.000Z,Morning,Aedes,aegypti,Adult,No,No,No,"4","0","0",2018-10-05T09:32:00.000Z
"727",BGS Trap,Lure,2B,38.890912999999998,-77.015562000000003,150 4th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-09-04T00:00:00.000Z,Morning,2018-09-05T00:00:00.000Z,Morning,Aedes,sp.,Adult,No,No,No,"13","67","0",2018-10-05T09:33:00.000Z
"728",BGS Trap,Lure,2C,38.887771000000001,-77.042322999999996,Homefront Dr. SW,Washington,DC,District of Columbia,DC War Memorial,2018-09-04T00:00:00.000Z,Morning,2018-09-05T00:00:00.000Z,Morning,Aedes,sp.,Adult,No,No,No,"3","3","0",2018-10-05T09:36:00.000Z
"729",Gravid Trap,Hay or grass infusion,2D,38.887645999999997,-77.047677999999991,7 Daniel French Dr. SW,Washington,DC,District of Columbia,Korean War Memorial,2018-09-04T00:00:00.000Z,Morning,2018-09-05T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"2","3","0",2018-10-05T09:39:00.000Z
"730",BGS Trap,Lure,2D,38.887645999999997,-77.047677999999991,7 Daniel French Dr. SW,Washington,DC,District of Columbia,Korean War Memorial,2018-09-04T00:00:00.000Z,Morning,2018-09-05T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"11","42","0",2018-10-05T09:41:00.000Z
"731",Gravid Trap,Hay or grass infusion,2E,38.875371999999999,-77.033152999999999,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018-09-04T00:00:00.000Z,Morning,2018-09-05T00:00:00.000Z,Morning,Culex,sp.,Adult,No,No,No,"8","6","0",2018-10-05T09:44:00.000Z
"732",BGS Trap,Lure,2E,38.875371999999999,-77.033152999999999,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018-09-04T00:00:00.000Z,Morning,2018-09-05T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"2","1","0",2018-10-05T09:45:00.000Z
"733",Gravid Trap,Hay or grass infusion,3A,38.939464000000001,-77.052801000000002,3998 Spring of Freedom St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-09-04T00:00:00.000Z,Afternoon,2018-09-05T00:00:00.000Z,Afternoon,Culex,restuans,Adult,No,No,No,"4","0","0",2018-10-05T09:51:00.000Z
"734",BGS Trap,Lure,3B,38.937767999999998,-77.096814999999992,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-09-04T00:00:00.000Z,Afternoon,2018-09-05T00:00:00.000Z,Afternoon,Aedes,albopictus,Adult,No,No,No,"2","1","0",2018-10-05T09:54:00.000Z
"735",ABC Trap,CO2 with light,1B,38.921453000000000,-77.014479999999992,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-07-05T00:00:00.000Z,Morning,2016-07-07T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"7","0","0",2017-12-06T10:35:00.000Z
"736",ABC Trap,CO2 with light,1B,38.921453000000000,-77.014479999999992,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-07-05T00:00:00.000Z,Morning,2016-07-07T00:00:00.000Z,Morning,Aedes,sp.,Adult,No,No,No,"2","0","0",2017-12-06T10:35:00.000Z
"737",Gravid Trap,Hay or grass infusion,1B,38.921453000000000,-77.014479999999992,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016-07-05T00:00:00.000Z,Morning,2016-07-07T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"70","7","0",2017-12-06T10:37:00.000Z
"738",Gravid Trap,Hay or grass infusion,1C,38.931573000000000,-77.044719999999998,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016-07-05T00:00:00.000Z,Morning,2016-07-07T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"93","2","0",2017-12-06T10:39:00.000Z
"739",Gravid Trap,Hay or grass infusion,2A,38.914004999999996,-77.057310999999999,3000 R St. NW,Washington,DC,District of Columbia,Cemetery,2016-07-05T00:00:00.000Z,Morning,2016-07-07T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"50","0","0",2017-12-06T10:41:00.000Z
"740",ABC Trap,CO2 with light,2B,38.907724999999999,-77.044068999999993,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016-07-05T00:00:00.000Z,Morning,2016-07-07T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"5","0","0",2017-12-06T10:43:00.000Z
"741",Gravid Trap,Hay or grass infusion,2B,38.907724999999999,-77.044068999999993,1910 Sunderland Pl NW,Washington,DC,District of Columbia,Business,2016-07-05T00:00:00.000Z,Morning,2016-07-07T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"10","1","0",2017-12-06T10:44:00.000Z
"742",Gravid Trap,Hay or grass infusion,2C,38.907204999999998,-77.053967999999998,2425 N St. NW,Washington,DC,District of Columbia,School,2016-07-05T00:00:00.000Z,Afternoon,2016-07-07T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"28","0","0",2017-12-06T10:47:00.000Z
"743",BGS Trap,Lure,2B,38.890912999999998,-77.015562000000003,150 4th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-10-02T00:00:00.000Z,Morning,2018-10-03T00:00:00.000Z,Morning,Culex,pipiens,Adult,No,No,No,"3","8","0",2018-10-05T14:29:00.000Z
"744",Gravid Trap,Hay or grass infusion,3A,38.939464000000001,-77.052801000000002,3998 Spring of Freedom St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-10-02T00:00:00.000Z,Afternoon,2018-10-03T00:00:00.000Z,Afternoon,Culex,restuans,Adult,No,No,No,"2","0","0",2018-10-05T14:33:00.000Z
"745",Gravid Trap,Hay or grass infusion,3A,38.939464000000001,-77.052801000000002,3998 Spring of Freedom St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-10-02T00:00:00.000Z,Afternoon,2018-10-03T00:00:00.000Z,Afternoon,Aedes,j. japonicus,Adult,No,No,No,"2","0","0",2018-10-05T14:33:00.000Z
"746",Gravid Trap,Hay or grass infusion,3A,38.939464000000001,-77.052801000000002,3998 Spring of Freedom St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-10-02T00:00:00.000Z,Afternoon,2018-10-03T00:00:00.000Z,Afternoon,Anopheles,punctipennis,Adult,No,No,No,"2","0","0",2018-10-05T14:35:00.000Z
"747",BGS Trap,Lure,5B,38.938009000000001,-76.985135999999997,1400 Quincy St. NE,Washington,DC,District of Columbia,Monastery,2017-07-26T00:00:00.000Z,Afternoon,2017-07-27T00:00:00.000Z,Morning,Aedes,albopictus,Adult,No,No,No,"4","8","0",2017-09-21T18:06:00.000Z
"748",Gravid Trap,Lure and grass infusion,6A,38.888978999999999,-77.000919999999994,326 A St. SE,Washington,DC,District of Columbia,Residential,2017-07-26T00:00:00.000Z,Morning,2017-07-27T00:00:00.000Z,Afternoon,Aedes,aegypti,Adult,No,No,No,"3","0","0",2017-09-21T18:08:00.000Z
"749",Gravid Trap,Lure and grass infusion,6A,38.888978999999999,-77.000919999999994,326 A St. SE,Washington,DC,District of Columbia,Residential,2017-07-26T00:00:00.000Z,Morning,2017-07-27T00:00:00.000Z,Afternoon,Aedes,albopictus,Adult,No,No,No,"2","0","0",2017-09-21T18:09:00.000Z
"750",ABC Trap,CO2 with light,6A,38.888978999999999,-77.000919999999994,326 A St. SE,Washington,DC,District of Columbia,Residential,2017-07-26T00:00:00.000Z,Morning,2017-07-27T00:00:00.000Z,Afternoon,Aedes,aegypti,Adult,No,No,No,"16","0","0",2017-09-21T18:10:00.000Z
"751",ABC Trap,CO2 with light,6A,38.888978999999999,-77.000919999999994,326 A St. SE,Washington,DC,District of Columbia,Residential,2017-07-26T00:00:00.000Z,Morning,2017-07-27T00:00:00.000Z,Afternoon,Aedes,albopictus,Adult,No,No,No,"13","0","0",2017-09-21T18:11:00.000Z
"752",Gravid Trap,Lure and grass infusion,6B,38.898013999999996,-76.979272999999992,1701 Gales St. NE,Washington,DC,District of Columbia,Urban Public Place,2017-07-26T00:00:00.000Z,Morning,2017-07-27T00:00:00.000Z,Afternoon,Culex,pipiens,Adult,No,No,No,"4","12","0",2017-09-21T18:14:00.000Z
"753",Gravid Trap,Lure and grass infusion,7B,38.884385000000002,-76.931952999999993,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017-07-26T00:00:00.000Z,Morning,2017-07-27T00:00:00.000Z,Afternoon,Aedes,albopictus,Adult,No,No,No,"6","2","0",2017-09-21T18:16:00.000Z
"754",BGS Trap,Lure,1B,38.921453000000000,-77.014479999999992,310 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018-10-09T00:00:00.000Z,Afternoon,2018-10-10T00:00:00.000Z,Afternoon,Aedes,sp.,Adult,No,No,No,"5","2","0",2018-10-12T09:08:00.000Z
"755",BGS Trap,Lure,2B,38.890912999999998,-77.015562000000003,150 4th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018-10-09T00:00:00.000Z,Morning,2018-10-10T00:00:00.000Z,Morning,Aedes,aegypti,Adult,No,No,No,"4","0","0",2018-10-12T09:11:00.000Z
"756",BGS Trap,Lure,2C,38.887771000000001,-77.042322999999996,Homefront Drive SW,Washington,DC,District of Columbia,DC War Memorial,2018-10-09T00:00:00.000Z,Morning,2018-10-10T00:00:00.000Z,Morning,Aedes,sp.,Adult,No,No,No,"2","5","0",2018-10-12T09:14:00.000Z
"757",BGS Trap,Lure,2D,38.887645999999997,-77.047677999999991,7 Daniel French Dr. SW,Washington,DC,District of Columbia,Korean War Memorial,2018-10-09T00:00:00.000Z,Morning,2018-10-10T00:00:00.000Z,Morning,Culex,restuans,Adult,No,No,No,"5","3","0",2018-10-12T09:17:00.000Z
"758",BGS Trap,Lure,2E,38.875371999999999,-77.033152999999999,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018-10-09T00:00:00.000Z,Morning,2018-10-10T00:00:00.000Z,Morning,Aedes,sp.,Adult,No,No,No,"6","3","0",2018-10-12T09:20:00.000Z
